ajoissa	['PCLE_NOPEASTI']	particle=Adverb
ajoittain	['PCLE_NOPEASTI']	particle=Adverb
akat.	['PCLE_VAAN']	particle=Abbreviation
akateemisesti	['PCLE_NOPEASTI']	particle=Adverb
akkamaisesti	['PCLE_NOPEASTI']	particle=Adverb
aksiaalisesti	['PCLE_NOPEASTI']	particle=Adverb
aksiomaattisesti	['PCLE_NOPEASTI']	particle=Adverb
aktiivisemmin	['PCLE_NOPEASTI']	particle=Adverb|Comp
aktiivisesti	['PCLE_NOPEASTI']	particle=Adverb
aktuaalisesti	['PCLE_NOPEASTI']	particle=Adverb
akustisesti	['PCLE_NOPEASTI']	particle=Adverb
akuutisti	['PCLE_NOPEASTI']	particle=Adverb
al.	['PCLE_VAAN']	particle=Abbreviation
ala-arvoisesti	['PCLE_NOPEASTI']	particle=Adverb
alakantissa	['PCLE_NOPEASTI']	particle=Adverb
alakanttiin	['PCLE_VALTAAN']	particle=Adverb
alakautta	['PCLE_NOPEASTI']	particle=Adverb
alakkain	['PCLE_NOPEASTI']	particle=Adverb
alakuloisesti	['PCLE_NOPEASTI']	particle=Adverb
alakynnessä	['PCLE_TYHMÄSTI']	particle=Adverb
alakynteen	['PCLE_TYHMÄSTI']	particle=Adverb
alallaan	['PCLE_ILKOSILLAAN']	particle=Adverb
alalleen	['PCLE_ISTUALLEEN']	particle=Adverb
alamaihin	['PCLE_NOPEASTI']	particle=Adverb
alamaisesti	['PCLE_NOPEASTI']	particle=Adverb
alamaissa	['PCLE_NOPEASTI']	particle=Adverb
alapuolella	['PCLE_KOTONA']	particle=Adposition
alapuolella	['PCLE_KOTONA']	particle=Adverb
alapuolelle	['PCLE_ALLE']	particle=Adposition
alapuolelle	['PCLE_ALLE']	particle=Adverb
alas	['PCLE_NOPEASTI']	particle=Adverb
alaspäin	['PCLE_TYHMÄSTI']	particle=Adverb
alassuin	['PCLE_NOPEASTI']	particle=Adverb
alasti	['PCLE_NOPEASTI']	particle=Adverb
alastomimmillaan	['PCLE_ILKOSILLAAN']	particle=Adverb|Superl
alateitse	['PCLE_TYHMÄSTI']	particle=Adverb
alati	['PCLE_NOPEASTI']	particle=Adverb
alatusten	['PCLE_NOPEASTI']	particle=Adverb
alatuuleen	['PCLE_NOPEASTI']	particle=Adverb
alatuulessa	['PCLE_NOPEASTI']	particle=Adverb
alaviistoon	['PCLE_NOPEASTI']	particle=Adverb
alaviistossa	['PCLE_NOPEASTI']	particle=Adverb
alekkain	['PCLE_NOPEASTI']	particle=Adverb
alemma	['PCLE_NOPEASTI']	particle=Adverb|Comp
alemmaksi	['PCLE_NOPEASTI']	particle=Adverb|Comp
alemmas	['PCLE_NOPEASTI']	particle=Adverb|Comp
alempaa	['PCLE_NOPEASTI']	particle=Adverb|Comp
alempana	['PCLE_NOPEASTI']	particle=Adverb|Comp
alentavasti	['PCLE_NOPEASTI']	particle=Adverb
alentuvaisesti	['PCLE_NOPEASTI']	particle=Adverb
alentuvasti	['PCLE_NOPEASTI']	particle=Adverb
aletusten	['PCLE_NOPEASTI']	particle=Adverb
alhaalla	['PCLE_NOPEASTI']	particle=Adverb
alhaalle	['PCLE_NOPEASTI']	particle=Adverb
alhaalta	['PCLE_NOPEASTI']	particle=Adverb
alhaisesti	['PCLE_NOPEASTI']	particle=Adverb
alhaisimmillaan	['PCLE_ILKOSILLAAN']	particle=Adverb|Superl
ali	['PCLE_NOPEASTI']	particle=Adposition
alia	['PCLE_VAAN']	particle=Unspecified
alias	['PCLE_VAAN']	particle=Unspecified
alik.	['PCLE_VAAN']	particle=Abbreviation
alil.	['PCLE_VAAN']	particle=Abbreviation
alimma	['PCLE_NOPEASTI']	particle=Adverb|Superl
alimmaksi	['PCLE_NOPEASTI']	particle=Adverb|Superl
alimmas	['PCLE_NOPEASTI']	particle=Adverb|Superl
alimpana	['PCLE_NOPEASTI']	particle=Adverb|Superl
alinomaa	['PCLE_NOPEASTI']	particle=Adverb
alitse	['PCLE_ALLE']	particle=Adposition
alitse	['PCLE_ALLE']	particle=Adverb
alituiseen	['PCLE_NOPEASTI']	particle=Adverb
alituisesti	['PCLE_NOPEASTI']	particle=Adverb
alitusten	['PCLE_NOPEASTI']	particle=Adverb
alk.	['PCLE_VAAN']	particle=Abbreviation
alkaen	['PCLE_NOPEASTI']	particle=Adposition
alkajaisiksi	['PCLE_NOPEASTI']	particle=Adverb
alkeellisesti	['PCLE_NOPEASTI']	particle=Adverb
alkuaan	['PCLE_NOPEASTI']	particle=Adverb
alkuisin	['PCLE_NOPEASTI']	particle=Adverb
alkujaan	['PCLE_NOPEASTI']	particle=Adverb
alkukantaisesti	['PCLE_NOPEASTI']	particle=Adverb
alkuperäisesti	['PCLE_TYHMÄSTI']	particle=Adverb
alkupuolella	['PCLE_KOTONA']	particle=Adposition
alkupuolella	['PCLE_KOTONA']	particle=Adverb
alkuun	['PCLE_NOPEASTI']	particle=Adverb
alkuunkaan	['PCLE_NOPEASTI']	particle=Adverb
alkuvaiheessa	['PCLE_KOTONA']	particle=Adposition
alla	['PCLE_KOTONA']	particle=Adposition
alla	['PCLE_KOTONA']	particle=Adverb
allapäin	['PCLE_TYHMÄSTI']	particle=Adverb
alle	['PCLE_ALLE']	particle=Adposition
alle	['PCLE_ALLE']	particle=Adverb
allegorisesti	['PCLE_NOPEASTI']	particle=Adverb
allekkain	['PCLE_NOPEASTI']	particle=Adverb
alletusten	['PCLE_NOPEASTI']	particle=Adverb
aloha	['PCLE_VAAN']	particle=Unspecified
aloillaan	['PCLE_ILKOSILLAAN']	particle=Adverb
aloilleen	['PCLE_ISTUALLEEN']	particle=Adverb
aloittain	['PCLE_NOPEASTI']	particle=Adverb
alta	['PCLE_KOTONA']	particle=Adposition
alta	['PCLE_KOTONA']	particle=Adverb
altapäin	['PCLE_TYHMÄSTI']	particle=Adverb
altruistisesti	['PCLE_NOPEASTI']	particle=Adverb
alttiisti	['PCLE_NOPEASTI']	particle=Adverb
alueellisesti	['PCLE_NOPEASTI']	particle=Adverb
alueittain	['PCLE_NOPEASTI']	particle=Adverb
aluksi	['PCLE_NOPEASTI']	particle=Adverb
alulla	['PCLE_NOPEASTI']	particle=Adverb
alullaan	['PCLE_ILKOSILLAAN']	particle=Adverb
alumpana	['PCLE_NOPEASTI']	particle=Adverb|Comp
alun alkaen	['PCLE_NOPEASTI']	particle=Adverb
alun	['PCLE_VAAN']	particle=Adverb
alun perin	['PCLE_VAAN']	particle=Adverb
alun pitäen	['PCLE_VAAN']	particle=Adverb
alunperin	['PCLE_NOPEASTI']	particle=Adverb
alussa	['PCLE_KOTONA']	particle=Adposition
alusta	['PCLE_NOPEASTI']	particle=Adposition
alusta	['PCLE_NOPEASTI']	particle=Adverb
alustavasti	['PCLE_NOPEASTI']	particle=Adverb
alusvaatteisillaan	['PCLE_ILKOSILLAAN']	particle=Adverb
alusvaatteisilleen	['PCLE_ISTUALLEEN']	particle=Adverb
alv.	['PCLE_VAAN']	particle=Abbreviation
alvariinsa	['PCLE_NOPEASTI']	particle=Adverb
a.m.	['PCLE_VAAN']	particle=Abbreviation
amir.	['PCLE_VAAN']	particle=Abbreviation
ammateittain	['PCLE_NOPEASTI']	particle=Adverb
ammatillisesti	['PCLE_NOPEASTI']	particle=Adverb
ammattimaisesti	['PCLE_NOPEASTI']	particle=Adverb
ammoin	['PCLE_NOPEASTI']	particle=Adverb
ammolla	['PCLE_KOTONA']	particle=Adverb
ammollaan	['PCLE_ILKOSILLAAN']	particle=Adverb
ammolle	['PCLE_ALLE']	particle=Adverb
ammolleen	['PCLE_ISTUALLEEN']	particle=Adverb
ammuu	['PCLE_VAAN']	particle=Interjection
anakronistisesti	['PCLE_NOPEASTI']	particle=Adverb
analgeettisesti	['PCLE_NOPEASTI']	particle=Adverb
analogisesti	['PCLE_NOPEASTI']	particle=Adverb
analyyttisesti	['PCLE_TYHMÄSTI']	particle=Adverb
anarkistisesti	['PCLE_NOPEASTI']	particle=Adverb
anatomisesti	['PCLE_NOPEASTI']	particle=Adverb
andrologisesti	['PCLE_NOPEASTI']	particle=Adverb
aneemisesti	['PCLE_NOPEASTI']	particle=Adverb
anestesiologisesti	['PCLE_NOPEASTI']	particle=Adverb
ani	['PCLE_VAAN']	particle=Unspecified
ankarasti	['PCLE_NOPEASTI']	particle=Adverb
ankeasti	['PCLE_NOPEASTI']	particle=Adverb
annoksittain	['PCLE_NOPEASTI']	particle=Adverb
anomaalisesti	['PCLE_NOPEASTI']	particle=Adverb
anon.	['PCLE_VAAN']	particle=Abbreviation
ansaitusti	['PCLE_NOPEASTI']	particle=Adverb
ansiokkaasti	['PCLE_NOPEASTI']	particle=Adverb
ansiosta	['PCLE_NOPEASTI']	particle=Adposition
ansiottomasti	['PCLE_NOPEASTI']	particle=Adverb
antaumuksellisesti	['PCLE_NOPEASTI']	particle=Adverb
anteeks	['PCLE_VAAN']	particle=Adverb
anteeksi	['PCLE_VAAN']	particle=Adverb
anteeksiantamattomasti	['PCLE_NOPEASTI']	particle=Adverb
anteliaasti	['PCLE_NOPEASTI']	particle=Adverb
antisemiittisesti	['PCLE_TYHMÄSTI']	particle=Adverb
antoisasti	['PCLE_NOPEASTI']	particle=Adverb
antropologisesti	['PCLE_NOPEASTI']	particle=Adverb
ao.	['PCLE_VAAN']	particle=Abbreviation
ap.	['PCLE_VAAN']	particle=Abbreviation
apaattisesti	['PCLE_NOPEASTI']	particle=Adverb
apeasti	['PCLE_NOPEASTI']	particle=Adverb
apeissaan	['PCLE_ILKOSILLAAN']	particle=Adverb
apokryfisesti	['PCLE_TYHMÄSTI']	particle=Adverb
apposen	['PCLE_VAAN']	particle=Unspecified
apriorisesti	['PCLE_NOPEASTI']	particle=Adverb
apropoo	['PCLE_VAAN']	particle=Interjection
apul.	['PCLE_VAAN']	particle=Abbreviation
apul.prof.	['PCLE_VAAN']	particle=Abbreviation
arasti	['PCLE_NOPEASTI']	particle=Adverb
aristokraattisesti	['PCLE_NOPEASTI']	particle=Adverb
ark.	['PCLE_VAAN']	particle=Abbreviation
arkaistisesti	['PCLE_NOPEASTI']	particle=Adverb
arkeittain	['PCLE_NOPEASTI']	particle=Adverb
arkeologisesti	['PCLE_NOPEASTI']	particle=Adverb
arkipäivisin	['PCLE_TYHMÄSTI']	particle=Adverb
arkisesti	['PCLE_NOPEASTI']	particle=Adverb
arkisin	['PCLE_NOPEASTI']	particle=Adverb
arkittain	['PCLE_NOPEASTI']	particle=Adverb
arkkit.	['PCLE_VAAN']	particle=Abbreviation
arkkitehtonisesti	['PCLE_NOPEASTI']	particle=Adverb
armahin	['PCLE_VAAN']	particle=Unspecified
armeliaasti	['PCLE_NOPEASTI']	particle=Adverb
armoilla	['PCLE_KOTONA']	particle=Adposition
armoille	['PCLE_ALLE']	particle=Adposition
armollisesti	['PCLE_NOPEASTI']	particle=Adverb
armosta	['PCLE_NOPEASTI']	particle=Adposition
armottomasti	['PCLE_NOPEASTI']	particle=Adverb
arrogantisti	['PCLE_NOPEASTI']	particle=Adverb
art.	['PCLE_VAAN']	particle=Abbreviation
arv.	['PCLE_VAAN']	particle=Abbreviation
arvaamattomasti	['PCLE_NOPEASTI']	particle=Adverb
arvatenkaan	['PCLE_NOPEASTI']	particle=Adverb
arvatenkin	['PCLE_VAAN']	particle=Unspecified
arvattavasti	['PCLE_NOPEASTI']	particle=Adverb
arvelevasti	['PCLE_NOPEASTI']	particle=Adverb
arveluttavasti	['PCLE_NOPEASTI']	particle=Adverb
arviolta	['PCLE_VAAN']	particle=Unspecified
arvoituksellisesti	['PCLE_NOPEASTI']	particle=Adverb
arvokkaasti	['PCLE_NOPEASTI']	particle=Adverb
arvosta	['PCLE_KOTONA']	particle=Adposition
arvostelevasti	['PCLE_NOPEASTI']	particle=Adverb
arvostelukyvyttömästi	['PCLE_TYHMÄSTI']	particle=Adverb
arvottomasti	['PCLE_NOPEASTI']	particle=Adverb
arvovaltaisesti	['PCLE_NOPEASTI']	particle=Adverb
arvoväritteisesti	['PCLE_TYHMÄSTI']	particle=Adverb
as.	['PCLE_VAAN']	particle=Abbreviation
asemasta	['PCLE_NOPEASTI']	particle=Adverb
asemesta	['PCLE_NOPEASTI']	particle=Adposition
asenteellisesti	['PCLE_NOPEASTI']	particle=Adverb
aseptisesti	['PCLE_NOPEASTI']	particle=Adverb
asetusteitse	['PCLE_NOPEASTI']	particle=Adverb
asiallisesti	['PCLE_NOPEASTI']	particle=Adverb
asianmukaisesti	['PCLE_NOPEASTI']	particle=Adverb
asiantuntevasti	['PCLE_NOPEASTI']	particle=Adverb
asiattomasti	['PCLE_NOPEASTI']	particle=Adverb
askeettisesti	['PCLE_NOPEASTI']	particle=Adverb
askelittain	['PCLE_NOPEASTI']	particle=Adverb
askelmittain	['PCLE_NOPEASTI']	particle=Adverb
asosiaalisesti	['PCLE_NOPEASTI']	particle=Adverb
as.oy.	['PCLE_VAAN']	particle=Abbreviation
ass.	['PCLE_VAAN']	particle=Abbreviation
assist.	['PCLE_VAAN']	particle=Abbreviation
asteittain	['PCLE_NOPEASTI']	particle=Adverb
asti	['PCLE_NOPEASTI']	particle=Adposition
astioittain	['PCLE_NOPEASTI']	particle=Adverb
astrologisesti	['PCLE_NOPEASTI']	particle=Adverb
astronomisesti	['PCLE_NOPEASTI']	particle=Adverb
asymmetrisesti	['PCLE_TYHMÄSTI']	particle=Adverb
at	['PCLE_VAAN']	particle=Abbreviation
atavistisesti	['PCLE_NOPEASTI']	particle=Adverb
ateistisesti	['PCLE_NOPEASTI']	particle=Adverb
attraktiivisesti	['PCLE_NOPEASTI']	particle=Adverb
au.	['PCLE_VAAN']	particle=Abbreviation
auki	['PCLE_NOPEASTI']	particle=Adverb
auktoritatiivisesti	['PCLE_NOPEASTI']	particle=Adverb
auliisti	['PCLE_NOPEASTI']	particle=Adverb
aurinkoisesti	['PCLE_NOPEASTI']	particle=Adverb
ausk.	['PCLE_VAAN']	particle=Abbreviation
automaattisesti	['PCLE_NOPEASTI']	particle=Adverb
autoritaarisesti	['PCLE_NOPEASTI']	particle=Adverb
autoritäärisesti	['PCLE_TYHMÄSTI']	particle=Adverb
auttamatta	['PCLE_NOPEASTI']	particle=Adverb
auttamattomasti	['PCLE_NOPEASTI']	particle=Adverb
auttavasti	['PCLE_NOPEASTI']	particle=Adverb
autuaallisesti	['PCLE_NOPEASTI']	particle=Adverb
autuaasti	['PCLE_NOPEASTI']	particle=Adverb
avarakatseisesti	['PCLE_NOPEASTI']	particle=Adverb
avaramielisesti	['PCLE_TYHMÄSTI']	particle=Adverb
avo	['PCLE_VAAN']	particle=Unspecified
avoimemmin	['PCLE_NOPEASTI']	particle=Adverb|Comp
avoimesti	['PCLE_NOPEASTI']	particle=Adverb
avoinna	['PCLE_NOPEASTI']	particle=Adverb
avojaloin	['PCLE_NOPEASTI']	particle=Adverb
avokatseisesti	['PCLE_NOPEASTI']	particle=Adverb
avokäsin	['PCLE_TYHMÄSTI']	particle=Adverb
avokätisesti	['PCLE_TYHMÄSTI']	particle=Adverb
avomielisesti	['PCLE_NOPEASTI']	particle=Adverb
avonaisesti	['PCLE_NOPEASTI']	particle=Adverb
avopäin	['PCLE_TYHMÄSTI']	particle=Adverb
avosilmin	['PCLE_NOPEASTI']	particle=Adverb
avosuin	['PCLE_NOPEASTI']	particle=Adverb
avosydämisesti	['PCLE_TYHMÄSTI']	particle=Adverb
avosylin	['PCLE_TYHMÄSTI']	particle=Adverb
avot	['PCLE_VAAN']	particle=Unspecified
avuliaasti	['PCLE_NOPEASTI']	particle=Adverb
avulla	['PCLE_KOTONA']	particle=Adposition
avuttomasti	['PCLE_NOPEASTI']	particle=Adverb
ay.	['PCLE_VAAN']	particle=Abbreviation
B.A.	['PCLE_VAAN']	particle=Abbreviation
bakteriologisesti	['PCLE_NOPEASTI']	particle=Adverb
banaalisti	['PCLE_NOPEASTI']	particle=Adverb
bang	['PCLE_VAAN']	particle=Interjection
bar	['PCLE_VAAN']	particle=Abbreviation
barbaarimaisesti	['PCLE_NOPEASTI']	particle=Adverb
barbaarisesti	['PCLE_NOPEASTI']	particle=Adverb
bilateraalisesti	['PCLE_NOPEASTI']	particle=Adverb
biodynaamisesti	['PCLE_NOPEASTI']	particle=Adverb
biokemiallisesti	['PCLE_NOPEASTI']	particle=Adverb
biologisesti	['PCLE_NOPEASTI']	particle=Adverb
bioteknisesti	['PCLE_TYHMÄSTI']	particle=Adverb
bisarristi	['PCLE_NOPEASTI']	particle=Adverb
biseksuaalisesti	['PCLE_NOPEASTI']	particle=Adverb
boing	['PCLE_VAAN']	particle=Interjection
boom	['PCLE_VAAN']	particle=Interjection
botaanisesti	['PCLE_NOPEASTI']	particle=Adverb
br.	['PCLE_VAAN']	particle=Abbreviation
bravo	['PCLE_VAAN']	particle=Interjection
brežneviläisesti	['PCLE_TYHMÄSTI']	particle=Adverb
B.S.	['PCLE_VAAN']	particle=Abbreviation
B.Sc.	['PCLE_VAAN']	particle=Abbreviation
bum	['PCLE_VAAN']	particle=Interjection
buum	['PCLE_VAAN']	particle=Interjection
byrokraattisesti	['PCLE_NOPEASTI']	particle=Adverb
bäng	['PCLE_VAAN']	particle=Interjection
bää	['PCLE_VAAN']	particle=Interjection
ca	['PCLE_VAAN']	particle=Abbreviation
c:a	['PCLE_VAAN']	particle=Abbreviation
caramba	['PCLE_VAAN']	particle=Unspecified
cf.	['PCLE_VAAN']	particle=Abbreviation
c/o	['PCLE_VAAN']	particle=Abbreviation
Co.	['PCLE_VAAN']	particle=Abbreviation
Corp.	['PCLE_VAAN']	particle=Abbreviation
de	['PCLE_VAAN']	particle=Unspecified
deduktiivisesti	['PCLE_NOPEASTI']	particle=Adverb
deekikselle	['PCLE_TYHMÄSTI']	particle=Adverb
deekiksellä	['PCLE_TYHMÄSTI']	particle=Adverb
defensiivisesti	['PCLE_TYHMÄSTI']	particle=Adverb
definiittisesti	['PCLE_TYHMÄSTI']	particle=Adverb
definitiivisesti	['PCLE_TYHMÄSTI']	particle=Adverb
dekadentisti	['PCLE_NOPEASTI']	particle=Adverb
dekoratiivisesti	['PCLE_NOPEASTI']	particle=Adverb
dem.	['PCLE_VAAN']	particle=Abbreviation
demagogisesti	['PCLE_NOPEASTI']	particle=Adverb
demografisesti	['PCLE_NOPEASTI']	particle=Adverb
demokraattisesti	['PCLE_NOPEASTI']	particle=Adverb
demonisesti	['PCLE_NOPEASTI']	particle=Adverb
demonstratiivisesti	['PCLE_NOPEASTI']	particle=Adverb
depressiivisesti	['PCLE_TYHMÄSTI']	particle=Adverb
dermatologisesti	['PCLE_NOPEASTI']	particle=Adverb
deskriptiivisesti	['PCLE_TYHMÄSTI']	particle=Adverb
despoottisesti	['PCLE_NOPEASTI']	particle=Adverb
deterministisesti	['PCLE_TYHMÄSTI']	particle=Adverb
diagnostisesti	['PCLE_NOPEASTI']	particle=Adverb
dialektisesti	['PCLE_NOPEASTI']	particle=Adverb
didaktisesti	['PCLE_NOPEASTI']	particle=Adverb
digitaalisesti	['PCLE_NOPEASTI']	particle=Adverb
diktatorisesti	['PCLE_NOPEASTI']	particle=Adverb
ding	['PCLE_VAAN']	particle=Interjection
dipl.	['PCLE_VAAN']	particle=Abbreviation
dipl.arkkit.	['PCLE_VAAN']	particle=Abbreviation
dipl.ekon.	['PCLE_VAAN']	particle=Abbreviation
dipl.ins.	['PCLE_VAAN']	particle=Abbreviation
dipl.kielenk.	['PCLE_VAAN']	particle=Abbreviation
dipl.kirjeenv.	['PCLE_VAAN']	particle=Abbreviation
dipl.kosm.	['PCLE_VAAN']	particle=Abbreviation
dipl.urk.	['PCLE_VAAN']	particle=Abbreviation
dir. cant.	['PCLE_VAAN']	particle=Abbreviation
dir. mus.	['PCLE_VAAN']	particle=Unspecified
div.	['PCLE_VAAN']	particle=Abbreviation
dogmaattisesti	['PCLE_NOPEASTI']	particle=Adverb
dominantisti	['PCLE_NOPEASTI']	particle=Adverb
dorkasti	['PCLE_NOPEASTI']	particle=Adverb
dos.	['PCLE_VAAN']	particle=Abbreviation
Dr.	['PCLE_VAAN']	particle=Abbreviation
draamallisesti	['PCLE_NOPEASTI']	particle=Adverb
dramaattisesti	['PCLE_NOPEASTI']	particle=Adverb
drastisesti	['PCLE_NOPEASTI']	particle=Adverb
dualistisesti	['PCLE_NOPEASTI']	particle=Adverb
dynaamisesti	['PCLE_NOPEASTI']	particle=Adverb
e.	['PCLE_VAAN']	particle=Abbreviation
eaa	['PCLE_VAAN']	particle=Abbreviation
eaa.	['PCLE_VAAN']	particle=Abbreviation
ed.	['PCLE_VAAN']	particle=Abbreviation
edelle	['PCLE_YLLE']	particle=Adposition
edelle	['PCLE_YLLE']	particle=Adverb
edelleen	['PCLE_TYHMÄSTI']	particle=Adverb
edellä	['PCLE_IKINÄ']	particle=Adposition
edellä	['PCLE_IKINÄ']	particle=Adverb
edeltä	['PCLE_IKINÄ']	particle=Adposition
edeltä	['PCLE_IKINÄ']	particle=Adverb
edeltäkäsin	['PCLE_TYHMÄSTI']	particle=Adverb
edeltäpäin	['PCLE_TYHMÄSTI']	particle=Adverb
edemmä	['PCLE_TYHMÄSTI']	particle=Adverb|Comp
edemmäksi	['PCLE_TYHMÄSTI']	particle=Adverb|Comp
edemmäs	['PCLE_TYHMÄSTI']	particle=Adverb|Comp
edempänä	['PCLE_TYHMÄSTI']	particle=Adverb|Comp
edempää	['PCLE_TYHMÄSTI']	particle=Adverb|Comp
edes	['PCLE_VAAN']	particle=Unspecified
edespäin	['PCLE_TYHMÄSTI']	particle=Adverb
edessä	['PCLE_IKINÄ']	particle=Adposition
