anestesiologisesti	['PCLE_NOPEASTI']	clit=opt
ankarasti	['PCLE_NOPEASTI']	clit=opt
ankeasti	['PCLE_NOPEASTI']	clit=opt
annoksittain	['PCLE_VALTAAN']	clit=opt
anomaalisesti	['PCLE_NOPEASTI']	clit=opt
ansaitusti	['PCLE_NOPEASTI']	clit=opt
ansiokkaasti	['PCLE_NOPEASTI']	clit=opt
ansiottomasti	['PCLE_NOPEASTI']	clit=opt
antaumuksellisesti	['PCLE_NOPEASTI']	clit=opt
anteeksiantamattomasti	['PCLE_NOPEASTI']	clit=opt
anteliaasti	['PCLE_NOPEASTI']	clit=opt
antisemiittisesti	['PCLE_TYHMÄSTI']	clit=opt
antoisasti	['PCLE_NOPEASTI']	clit=opt
antropologisesti	['PCLE_NOPEASTI']	clit=opt
apaattisesti	['PCLE_NOPEASTI']	clit=opt
apeasti	['PCLE_NOPEASTI']	clit=opt
apokryfisesti	['PCLE_TYHMÄSTI']	clit=opt
apriorisesti	['PCLE_NOPEASTI']	clit=opt
arasti	['PCLE_NOPEASTI']	clit=opt
aristokraattisesti	['PCLE_NOPEASTI']	clit=opt
arkaistisesti	['PCLE_NOPEASTI']	clit=opt
arkeittain	['PCLE_VALTAAN']	clit=opt
arkeologisesti	['PCLE_NOPEASTI']	clit=opt
arkisesti	['PCLE_NOPEASTI']	clit=opt
arkittain	['PCLE_VALTAAN']	clit=opt
arkkitehtonisesti	['PCLE_NOPEASTI']	clit=opt
armeliaasti	['PCLE_NOPEASTI']	clit=opt
armollisesti	['PCLE_NOPEASTI']	clit=opt
armottomasti	['PCLE_NOPEASTI']	clit=opt
arrogantisti	['PCLE_NOPEASTI']	clit=opt
arvaamattomasti	['PCLE_NOPEASTI']	clit=opt
arvattavasti	['PCLE_NOPEASTI']	clit=opt
arvelevasti	['PCLE_NOPEASTI']	clit=opt
arveluttavasti	['PCLE_NOPEASTI']	clit=opt
arvoituksellisesti	['PCLE_NOPEASTI']	clit=opt
arvokkaasti	['PCLE_NOPEASTI']	clit=opt
arvostelevasti	['PCLE_NOPEASTI']	clit=opt
arvostelukyvyttömästi	['PCLE_TYHMÄSTI']	clit=opt
arvottomasti	['PCLE_NOPEASTI']	clit=opt
arvovaltaisesti	['PCLE_NOPEASTI']	clit=opt
arvoväritteisesti	['PCLE_TYHMÄSTI']	clit=opt
asenteellisesti	['PCLE_NOPEASTI']	clit=opt
aseptisesti	['PCLE_NOPEASTI']	clit=opt
asiallisesti	['PCLE_NOPEASTI']	clit=opt
asianmukaisesti	['PCLE_NOPEASTI']	clit=opt
asiantuntevasti	['PCLE_NOPEASTI']	clit=opt
asiattomasti	['PCLE_NOPEASTI']	clit=opt
askeettisesti	['PCLE_NOPEASTI']	clit=opt
askelittain	['PCLE_VALTAAN']	clit=opt
askelmittain	['PCLE_VALTAAN']	clit=opt
asosiaalisesti	['PCLE_NOPEASTI']	clit=opt
asteittain	['PCLE_VALTAAN']	clit=opt
astioittain	['PCLE_VALTAAN']	clit=opt
asti	['PCLE_NOPEASTI']	clit=opt
astrologisesti	['PCLE_NOPEASTI']	clit=opt
astronomisesti	['PCLE_NOPEASTI']	clit=opt
asymmetrisesti	['PCLE_TYHMÄSTI']	clit=opt
atavistisesti	['PCLE_NOPEASTI']	clit=opt
ateistisesti	['PCLE_NOPEASTI']	clit=opt
attraktiivisesti	['PCLE_NOPEASTI']	clit=opt
auktoritatiivisesti	['PCLE_NOPEASTI']	clit=opt
auliisti	['PCLE_NOPEASTI']	clit=opt
aurinkoisesti	['PCLE_NOPEASTI']	clit=opt
automaattisesti	['PCLE_NOPEASTI']	clit=opt
autoritaarisesti	['PCLE_NOPEASTI']	clit=opt
autoritäärisesti	['PCLE_TYHMÄSTI']	clit=opt
auttamattomasti	['PCLE_NOPEASTI']	clit=opt
auttavasti	['PCLE_NOPEASTI']	clit=opt
autuaallisesti	['PCLE_NOPEASTI']	clit=opt
autuaasti	['PCLE_NOPEASTI']	clit=opt
avarakatseisesti	['PCLE_NOPEASTI']	clit=opt
avaramielisesti	['PCLE_TYHMÄSTI']	clit=opt
avoimesti	['PCLE_NOPEASTI']	clit=opt
avokatseisesti	['PCLE_NOPEASTI']	clit=opt
avokätisesti	['PCLE_TYHMÄSTI']	clit=opt
avomielisesti	['PCLE_NOPEASTI']	clit=opt
avonaisesti	['PCLE_NOPEASTI']	clit=opt
avosydämisesti	['PCLE_TYHMÄSTI']	clit=opt
avuliaasti	['PCLE_NOPEASTI']	clit=opt
avuttomasti	['PCLE_NOPEASTI']	clit=opt
bakteriologisesti	['PCLE_NOPEASTI']	clit=opt
banaalisti	['PCLE_NOPEASTI']	clit=opt
barbaarimaisesti	['PCLE_NOPEASTI']	clit=opt
barbaarisesti	['PCLE_NOPEASTI']	clit=opt
bilateraalisesti	['PCLE_NOPEASTI']	clit=opt
biodynaamisesti	['PCLE_NOPEASTI']	clit=opt
biokemiallisesti	['PCLE_NOPEASTI']	clit=opt
biologisesti	['PCLE_NOPEASTI']	clit=opt
bioteknisesti	['PCLE_TYHMÄSTI']	clit=opt
bisarristi	['PCLE_NOPEASTI']	clit=opt
biseksuaalisesti	['PCLE_NOPEASTI']	clit=opt
botaanisesti	['PCLE_NOPEASTI']	clit=opt
brežneviläisesti	['PCLE_TYHMÄSTI']	clit=opt
byrokraattisesti	['PCLE_NOPEASTI']	clit=opt
deduktiivisesti	['PCLE_NOPEASTI']	clit=opt
defensiivisesti	['PCLE_TYHMÄSTI']	clit=opt
definiittisesti	['PCLE_TYHMÄSTI']	clit=opt
definitiivisesti	['PCLE_TYHMÄSTI']	clit=opt
dekadentisti	['PCLE_NOPEASTI']	clit=opt
dekoratiivisesti	['PCLE_NOPEASTI']	clit=opt
demagogisesti	['PCLE_NOPEASTI']	clit=opt
demografisesti	['PCLE_NOPEASTI']	clit=opt
demokraattisesti	['PCLE_NOPEASTI']	clit=opt
demonisesti	['PCLE_NOPEASTI']	clit=opt
demonstratiivisesti	['PCLE_NOPEASTI']	clit=opt
depressiivisesti	['PCLE_TYHMÄSTI']	clit=opt
dermatologisesti	['PCLE_NOPEASTI']	clit=opt
deskriptiivisesti	['PCLE_TYHMÄSTI']	clit=opt
despoottisesti	['PCLE_NOPEASTI']	clit=opt
deterministisesti	['PCLE_TYHMÄSTI']	clit=opt
diagnostisesti	['PCLE_NOPEASTI']	clit=opt
dialektisesti	['PCLE_NOPEASTI']	clit=opt
didaktisesti	['PCLE_NOPEASTI']	clit=opt
digitaalisesti	['PCLE_NOPEASTI']	clit=opt
diktatorisesti	['PCLE_NOPEASTI']	clit=opt
dogmaattisesti	['PCLE_NOPEASTI']	clit=opt
dominantisti	['PCLE_NOPEASTI']	clit=opt
dorkasti	['PCLE_NOPEASTI']	clit=opt
draamallisesti	['PCLE_NOPEASTI']	clit=opt
dramaattisesti	['PCLE_NOPEASTI']	clit=opt
drastisesti	['PCLE_NOPEASTI']	clit=opt
dualistisesti	['PCLE_NOPEASTI']	clit=opt
dynaamisesti	['PCLE_NOPEASTI']	clit=opt
edelle	['PCLE_YLLE']	poss=opt
edellä	['PCLE_IKINÄ']	poss=opt
edeltä	['PCLE_IKINÄ']	poss=opt
edessä	['PCLE_IKINÄ']	poss=opt
edestä	['PCLE_IKINÄ']	poss=opt
edesvastuuttomasti	['PCLE_NOPEASTI']	clit=opt
edistyksellisesti	['PCLE_TYHMÄSTI']	clit=opt
editse	['PCLE_YLLE']	poss=opt
edullisesti	['PCLE_NOPEASTI']	clit=opt
edustavasti	['PCLE_NOPEASTI']	clit=opt
eettisesti	['PCLE_TYHMÄSTI']	clit=opt
efektiivisesti	['PCLE_TYHMÄSTI']	clit=opt
egoistisesti	['PCLE_NOPEASTI']	clit=opt
egosentrisesti	['PCLE_TYHMÄSTI']	clit=opt
ehdollisesti	['PCLE_NOPEASTI']	clit=opt
ehdottomasti	['PCLE_NOPEASTI']	clit=opt
eheästi	['PCLE_TYHMÄSTI']	clit=opt
ehjästi	['PCLE_TYHMÄSTI']	clit=opt
-ehtoisesti	['PCLE_NOPEASTI']	clit=opt
ei-leksikaalisesti	['PCLE_NOPEASTI']	clit=opt
ekologisesti	['PCLE_NOPEASTI']	clit=opt
ekonometrisesti	['PCLE_NOPEASTI']	clit=opt
ekonomisesti	['PCLE_NOPEASTI']	clit=opt
eksaktisti	['PCLE_NOPEASTI']	clit=opt
eksentrisesti	['PCLE_TYHMÄSTI']	clit=opt
eksoottisesti	['PCLE_NOPEASTI']	clit=opt
ekspansiivisesti	['PCLE_NOPEASTI']	clit=opt
eksplisiittisesti	['PCLE_TYHMÄSTI']	clit=opt
eksponentiaalisesti	['PCLE_NOPEASTI']	clit=opt
ekspressiivisesti	['PCLE_TYHMÄSTI']	clit=opt
ekstaattisesti	['PCLE_NOPEASTI']	clit=opt
eksyksiin	['PCLE_NÄKYVIIN']	poss=opt
ekumeenisesti	['PCLE_NOPEASTI']	clit=opt
elastisesti	['PCLE_NOPEASTI']	clit=opt
eleettömästi	['PCLE_TYHMÄSTI']	clit=opt
elegantisti	['PCLE_NOPEASTI']	clit=opt
elegisesti	['PCLE_TYHMÄSTI']	clit=opt
-eleisesti	['PCLE_TYHMÄSTI']	clit=opt
elektrolyyttisesti	['PCLE_TYHMÄSTI']	clit=opt
elektronisesti	['PCLE_NOPEASTI']	clit=opt
elementaarisesti	['PCLE_NOPEASTI']	clit=opt
elimellisesti	['PCLE_TYHMÄSTI']	clit=opt
eloisasti	['PCLE_NOPEASTI']	clit=opt
elottomasti	['PCLE_NOPEASTI']	clit=opt
eläimellisesti	['PCLE_TYHMÄSTI']	clit=opt
elämyksellisesti	['PCLE_TYHMÄSTI']	clit=opt
elämänkatsomuksellisesti	['PCLE_NOPEASTI']	clit=opt
elämänkielteisesti	['PCLE_TYHMÄSTI']	clit=opt
elämänläheisesti	['PCLE_TYHMÄSTI']	clit=opt
elämänmyönteisesti	['PCLE_TYHMÄSTI']	clit=opt
elävästi	['PCLE_TYHMÄSTI']	clit=opt
embryologisesti	['PCLE_NOPEASTI']	clit=opt
emotionaalisesti	['PCLE_NOPEASTI']	clit=opt
empaattisesti	['PCLE_NOPEASTI']	clit=opt
empiirisesti	['PCLE_TYHMÄSTI']	clit=opt
emäksisesti	['PCLE_TYHMÄSTI']	clit=opt
endeemisesti	['PCLE_TYHMÄSTI']	clit=opt
endokrinologisesti	['PCLE_NOPEASTI']	clit=opt
enenevästi	['PCLE_TYHMÄSTI']	clit=opt
energisesti	['PCLE_TYHMÄSTI']	clit=opt
ennakkoluuloisesti	['PCLE_NOPEASTI']	clit=opt
ennakkoluulottomasti	['PCLE_NOPEASTI']	clit=opt
ennen	['PCLE_LIKI']	clit=opt
ennenaikaisesti	['PCLE_NOPEASTI']	clit=opt
ennenkuulumattomasti	['PCLE_NOPEASTI']	clit=opt
ennennäkemättömästi	['PCLE_TYHMÄSTI']	clit=opt
ennen	['PCLE_NÄKYVIIN']	clit=opt
ennätyksellisesti	['PCLE_TYHMÄSTI']	clit=opt
ennätysmäisesti	['PCLE_TYHMÄSTI']	clit=opt
ensiluokkaisesti	['PCLE_NOPEASTI']	clit=opt
ensin	['PCLE_NÄKYVIIN']	clit=opt
ensisijaisesti	['PCLE_NOPEASTI']	clit=opt
enteellisesti	['PCLE_TYHMÄSTI']	clit=opt
epidemiologisesti	['PCLE_NOPEASTI']	clit=opt
epäaidosti	['PCLE_NOPEASTI']	clit=opt
epäasiallisesti	['PCLE_NOPEASTI']	clit=opt
epädemokraattisesti	['PCLE_NOPEASTI']	clit=opt
epäedullisesti	['PCLE_NOPEASTI']	clit=opt
epäesteettisesti	['PCLE_TYHMÄSTI']	clit=opt
epähavainnollisesti	['PCLE_NOPEASTI']	clit=opt
epähienosti	['PCLE_NOPEASTI']	clit=opt
epähistoriallisesti	['PCLE_NOPEASTI']	clit=opt
epähygieenisesti	['PCLE_TYHMÄSTI']	clit=opt
epäilevästi	['PCLE_TYHMÄSTI']	clit=opt
epäilyttävästi	['PCLE_TYHMÄSTI']	clit=opt
epäinhimillisesti	['PCLE_TYHMÄSTI']	clit=opt
epäitsekkäästi	['PCLE_TYHMÄSTI']	clit=opt
epäitsenäisesti	['PCLE_TYHMÄSTI']	clit=opt
epäjohdonmukaisesti	['PCLE_NOPEASTI']	clit=opt
epäjumalallisesti	['PCLE_NOPEASTI']	clit=opt
epäkeskisesti	['PCLE_TYHMÄSTI']	clit=opt
epäkiitollisesti	['PCLE_NOPEASTI']	clit=opt
epäkohteliaasti	['PCLE_NOPEASTI']	clit=opt
epäkriittisesti	['PCLE_TYHMÄSTI']	clit=opt
epäkristillisesti	['PCLE_TYHMÄSTI']	clit=opt
epäkunnioittavasti	['PCLE_NOPEASTI']	clit=opt
epäkypsästi	['PCLE_TYHMÄSTI']	clit=opt
epäkäytännöllisesti	['PCLE_TYHMÄSTI']	clit=opt
epälojaalisesti	['PCLE_NOPEASTI']	clit=opt
epälojaalisti	['PCLE_NOPEASTI']	clit=opt
epäloogisesti	['PCLE_NOPEASTI']	clit=opt
epäluonnollisesti	['PCLE_NOPEASTI']	clit=opt
epäluotettavasti	['PCLE_NOPEASTI']	clit=opt
epäluuloisesti	['PCLE_NOPEASTI']	clit=opt
epämiehekkäästi	['PCLE_TYHMÄSTI']	clit=opt
epämiellyttävästi	['PCLE_TYHMÄSTI']	clit=opt
epämieluisasti	['PCLE_NOPEASTI']	clit=opt
epämukavasti	['PCLE_NOPEASTI']	clit=opt
epämuodollisesti	['PCLE_NOPEASTI']	clit=opt
epämusikaalisesti	['PCLE_NOPEASTI']	clit=opt
epämääräisesti	['PCLE_TYHMÄSTI']	clit=opt
epänaisellisesti	['PCLE_NOPEASTI']	clit=opt
epänormaalisti	['PCLE_NOPEASTI']	clit=opt
epäoikeudenmukaisesti	['PCLE_NOPEASTI']	clit=opt
epäolennaisesti	['PCLE_NOPEASTI']	clit=opt
epäortodoksisesti	['PCLE_NOPEASTI']	clit=opt
epäparlamentaarisesti	['PCLE_NOPEASTI']	clit=opt
epäpoliittisesti	['PCLE_NOPEASTI']	clit=opt
epäpuhtaasti	['PCLE_NOPEASTI']	clit=opt
epäpätevästi	['PCLE_TYHMÄSTI']	clit=opt
epärealistisesti	['PCLE_NOPEASTI']	clit=opt
epärehellisesti	['PCLE_TYHMÄSTI']	clit=opt
epäreilusti	['PCLE_NOPEASTI']	clit=opt
epäselvästi	['PCLE_TYHMÄSTI']	clit=opt
epäsiististi	['PCLE_TYHMÄSTI']	clit=opt
epäsiveellisesti	['PCLE_TYHMÄSTI']	clit=opt
epäsointuisesti	['PCLE_NOPEASTI']	clit=opt
epäsopuisesti	['PCLE_NOPEASTI']	clit=opt
epäsosiaalisesti	['PCLE_NOPEASTI']	clit=opt
epäsovinnaisesti	['PCLE_NOPEASTI']	clit=opt
epäsuhtaisesti	['PCLE_NOPEASTI']	clit=opt
epäsuomalaisesti	['PCLE_NOPEASTI']	clit=opt
epäsuopeasti	['PCLE_NOPEASTI']	clit=opt
epäsuorasti	['PCLE_NOPEASTI']	clit=opt
epäsuosiollisesti	['PCLE_NOPEASTI']	clit=opt
epäsuotuisasti	['PCLE_NOPEASTI']	clit=opt
epäsymmetrisesti	['PCLE_TYHMÄSTI']	clit=opt
epäsäännöllisesti	['PCLE_TYHMÄSTI']	clit=opt
epätaiteellisesti	['PCLE_NOPEASTI']	clit=opt
epätaloudellisesti	['PCLE_NOPEASTI']	clit=opt
epätarkasti	['PCLE_NOPEASTI']	clit=opt
epätarkoituksenmukaisesti	['PCLE_NOPEASTI']	clit=opt
epätasaisesti	['PCLE_NOPEASTI']	clit=opt
epätavallisesti	['PCLE_NOPEASTI']	clit=opt
epäterveellisesti	['PCLE_TYHMÄSTI']	clit=opt
epäterveesti	['PCLE_TYHMÄSTI']	clit=opt
epätieteellisesti	['PCLE_TYHMÄSTI']	clit=opt
epätodennäköisesti	['PCLE_TYHMÄSTI']	clit=opt
epätoivoisesti	['PCLE_NOPEASTI']	clit=opt
epätyydyttävästi	['PCLE_TYHMÄSTI']	clit=opt
epätäsmällisesti	['PCLE_TYHMÄSTI']	clit=opt
epätäydellisesti	['PCLE_TYHMÄSTI']	clit=opt
epäurheilijamaisesti	['PCLE_NOPEASTI']	clit=opt
epäuskoisesti	['PCLE_NOPEASTI']	clit=opt
epäuskottavasti	['PCLE_NOPEASTI']	clit=opt
epävakaasti	['PCLE_NOPEASTI']	clit=opt
epävakaisesti	['PCLE_NOPEASTI']	clit=opt
epävarmasti	['PCLE_NOPEASTI']	clit=opt
epäviihtyisästi	['PCLE_TYHMÄSTI']	clit=opt
epäviisaasti	['PCLE_NOPEASTI']	clit=opt
epävirallisesti	['PCLE_NOPEASTI']	clit=opt
epävireisesti	['PCLE_TYHMÄSTI']	clit=opt
epäyhtenäisesti	['PCLE_TYHMÄSTI']	clit=opt
epäystävällisesti	['PCLE_TYHMÄSTI']	clit=opt
epäämättömästi	['PCLE_TYHMÄSTI']	clit=opt
ergonomisesti	['PCLE_NOPEASTI']	clit=opt
erheellisesti	['PCLE_TYHMÄSTI']	clit=opt
eriaikaisesti	['PCLE_NOPEASTI']	clit=opt
eriasteisesti	['PCLE_NOPEASTI']	clit=opt
erikoisesti	['PCLE_NOPEASTI']	clit=opt
erikoislaatuisesti	['PCLE_NOPEASTI']	clit=opt
erimielisesti	['PCLE_TYHMÄSTI']	clit=opt
erimuotoisesti	['PCLE_NOPEASTI']	clit=opt
erinomaisesti	['PCLE_NOPEASTI']	clit=opt
eripuraisesti	['PCLE_NOPEASTI']	clit=opt
eriskummallisesti	['PCLE_NOPEASTI']	clit=opt
erisuuntaisesti	['PCLE_NOPEASTI']	clit=opt
eritasoisesti	['PCLE_NOPEASTI']	clit=opt
erittäin	['PCLE_NÄKYVIIN']	clit=opt
erityisen	['PCLE_NÄKYVIIN']	clit=opt
erityisesti	['PCLE_TYHMÄSTI']	clit=opt
erityyppisesti	['PCLE_TYHMÄSTI']	clit=opt
eriyttävästi	['PCLE_TYHMÄSTI']	clit=opt
eroottisesti	['PCLE_NOPEASTI']	clit=opt
erottamattomasti	['PCLE_NOPEASTI']	clit=opt
esikuvallisesti	['PCLE_NOPEASTI']	clit=opt
esimerkillisesti	['PCLE_TYHMÄSTI']	clit=opt
esteettisesti	['PCLE_TYHMÄSTI']	clit=opt
estottomasti	['PCLE_NOPEASTI']	clit=opt
eteen	['PCLE_NÄKYVIIN']	poss=opt
eteerisesti	['PCLE_TYHMÄSTI']	clit=opt
etevästi	['PCLE_TYHMÄSTI']	clit=opt
etiologisesti	['PCLE_NOPEASTI']	clit=opt
etnisesti	['PCLE_TYHMÄSTI']	clit=opt
etnografisesti	['PCLE_NOPEASTI']	clit=opt
etnologisesti	['PCLE_NOPEASTI']	clit=opt
etupainotteisesti	['PCLE_NOPEASTI']	clit=opt
etymologisesti	['PCLE_NOPEASTI']	clit=opt
etäisesti	['PCLE_TYHMÄSTI']	clit=opt
eufemistisesti	['PCLE_NOPEASTI']	clit=opt
euforisesti	['PCLE_NOPEASTI']	clit=opt
faktisesti	['PCLE_NOPEASTI']	clit=opt
fakultatiivisesti	['PCLE_NOPEASTI']	clit=opt
falskisti	['PCLE_NOPEASTI']	clit=opt
fanaattisesti	['PCLE_NOPEASTI']	clit=opt
fantastisesti	['PCLE_NOPEASTI']	clit=opt
farmakologisesti	['PCLE_NOPEASTI']	clit=opt
fataalisesti	['PCLE_NOPEASTI']	clit=opt
fataalisti	['PCLE_NOPEASTI']	clit=opt
fatalistisesti	['PCLE_NOPEASTI']	clit=opt
feminiinisesti	['PCLE_TYHMÄSTI']	clit=opt
feministisesti	['PCLE_TYHMÄSTI']	clit=opt
fennistisesti	['PCLE_TYHMÄSTI']	clit=opt
fenomenaalisesti	['PCLE_NOPEASTI']	clit=opt
fenomenologisesti	['PCLE_NOPEASTI']	clit=opt
feodaalisesti	['PCLE_NOPEASTI']	clit=opt
feodalistisesti	['PCLE_NOPEASTI']	clit=opt
figuratiivisesti	['PCLE_NOPEASTI']	clit=opt
fiksusti	['PCLE_NOPEASTI']	clit=opt
fiktiivisesti	['PCLE_TYHMÄSTI']	clit=opt
filantrooppisesti	['PCLE_NOPEASTI']	clit=opt
filmaattisesti	['PCLE_NOPEASTI']	clit=opt
filologisesti	['PCLE_NOPEASTI']	clit=opt
filosofisesti	['PCLE_NOPEASTI']	clit=opt
finaalisesti	['PCLE_NOPEASTI']	clit=opt
flegmaattisesti	['PCLE_NOPEASTI']	clit=opt
foneettisesti	['PCLE_NOPEASTI']	clit=opt
foniatrisesti	['PCLE_NOPEASTI']	clit=opt
fonologisesti	['PCLE_NOPEASTI']	clit=opt
formaalisesti	['PCLE_NOPEASTI']	clit=opt
formaalisti	['PCLE_NOPEASTI']	clit=opt
formalistisesti	['PCLE_NOPEASTI']	clit=opt
fragmentaarisesti	['PCLE_NOPEASTI']	clit=opt
frontaalisesti	['PCLE_NOPEASTI']	clit=opt
fundamentaalisesti	['PCLE_NOPEASTI']	clit=opt
fundamentalistisesti	['PCLE_NOPEASTI']	clit=opt
funktionaalisesti	['PCLE_NOPEASTI']	clit=opt
funktionalistisesti	['PCLE_NOPEASTI']	clit=opt
futurologisesti	['PCLE_NOPEASTI']	clit=opt
fylogeneettisesti	['PCLE_NOPEASTI']	clit=opt
fysiatrisesti	['PCLE_NOPEASTI']	clit=opt
fysikaalisesti	['PCLE_NOPEASTI']	clit=opt
fysiologisesti	['PCLE_NOPEASTI']	clit=opt
fyysisesti	['PCLE_TYHMÄSTI']	clit=opt
galvaanisesti	['PCLE_NOPEASTI']	clit=opt
gastronomisesti	['PCLE_NOPEASTI']	clit=opt
gemmologisesti	['PCLE_NOPEASTI']	clit=opt
geneettisesti	['PCLE_TYHMÄSTI']	clit=opt
geodeettisesti	['PCLE_NOPEASTI']	clit=opt
geofysikaalisesti	['PCLE_NOPEASTI']	clit=opt
geologisesti	['PCLE_NOPEASTI']	clit=opt
geometrisesti	['PCLE_NOPEASTI']	clit=opt
geomorfologisesti	['PCLE_NOPEASTI']	clit=opt
geopoliittisesti	['PCLE_NOPEASTI']	clit=opt
geriatrisesti	['PCLE_NOPEASTI']	clit=opt
giganttisesti	['PCLE_NOPEASTI']	clit=opt
globaalisesti	['PCLE_NOPEASTI']	clit=opt
globaalisti	['PCLE_NOPEASTI']	clit=opt
gnostisistisesti	['PCLE_NOPEASTI']	clit=opt
graafisesti	['PCLE_NOPEASTI']	clit=opt
grafologisesti	['PCLE_NOPEASTI']	clit=opt
grammaattisesti	['PCLE_NOPEASTI']	clit=opt
haaveellisesti	['PCLE_NOPEASTI']	clit=opt
haikeasti	['PCLE_NOPEASTI']	clit=opt
haitallisesti	['PCLE_NOPEASTI']	clit=opt
haitattomasti	['PCLE_NOPEASTI']	clit=opt
hajalla	['PCLE_KOTONA']	poss=opt
