espanjan kieli	NOUN	espanjan kieli
ex tempore	ADV	ex tempore
eximia cum laude approbatur	NOUN	eximia cum laude approbatur
fan club	NOUN	fan club
fast food	NOUN	fast food
flaamin kieli	NOUN	flaamin kieli
floor show	NOUN	floor show
force majeure	NOUN	force majeure
fäärin kieli	NOUN	fäärin kieli
gaelin kieli	NOUN	gaelin kieli
ginger ale	NOUN	ginger ale
hantin kieli	NOUN	hantin kieli
happy hour	NOUN	happy hour
heikun keikun	ADV	heikun keikun
heprean kieli	NOUN	heprean kieli
high tech	NOUN	high tech
hindin kieli	NOUN	hindin kieli
hissun kissun	ADV	hissun kissun
hollannin kieli	NOUN	hollannin kieli
honoris causa	ADV	honoris causa
hot dog	NOUN	hot dog
hui hai	INTJ	hui hai
huiskin haiskin	ADV	huiskin haiskin
hujan hajan	ADV	hujan hajan
huomioon ottaen	ADV	huomioon ottaen
hyvää tarkoittava	ADJ	hyvää tarkoittava
hyvää tekevä	ADJ	hyvää tekevä
hädin tuskin	ADV	hädin tuskin
iirin kieli	NOUN	iirin kieli
ikään kuin	ADV	ikään kuin
islannin kieli	NOUN	islannin kieli
italian kieli	NOUN	italian kieli
itse kukin	PRON	itse kukin
iän kaiken	ADV	iän kaiken
jam session	NOUN	jam session
japanin kieli	NOUN	japanin kieli
jet lag	NOUN	jet lag
jet set	NOUN	jet set
joint venture -yritys	NOUN	joint venture -yritys
joka ainoa	PRON	joka ainoa
junk food	NOUN	junk food
juurta jaksaen	ADV	juurta jaksaen
juurta jaksain	ADV	juurta jaksain
kahden kesken	ADV	kahden kesken
kaiken kaikkiaan	ADV	kaiken kaikkiaan
Kapteenin kärrytie	PROPN	Kapteenin kärry{WB}tie
karjalan kieli	NOUN	karjalan kieli
Kastarin kärrytie	PROPN	Kastarin kärry{WB}tie
kaupaksi käymätön	ADJ	kaupaksi käymätön
kaupaksi käyvä	ADJ	kaupaksi käyvä
kaupaksi menevä	ADJ	kaupaksi menevä
kautta rantain	ADV	kautta rantain
kerta kaikkiaan	ADV	kerta kaikkiaan
kiikun kaakun	ADV	kiikun kaakun
Kiimakallion metsätie	PROPN	Kiima{WB}kallion metsä{WB}tie
kiinan kieli	NOUN	kiinan kieli
Kinnun Maijan huoltotie	PROPN	Kinnun Maijan huolto{WB}tie
kipin kapin	ADV	kipin kapin
koltan kieli	NOUN	koltan kieli
komin kieli	NOUN	komin kieli
korean kieli	NOUN	korean kieli
Kravin metsäautotie	PROPN	Kravin metsäauto{WB}tie
kreikan kieli	NOUN	kreikan kieli
kymrin kieli	NOUN	kymrin kieli
Kyrönkankaan kesätie	PROPN	Kyrönkankaan kesä{WB}tie
kyseessä oleva	ADJ	kyseessä oleva
käden käänteessä	ADV	käden käänteessä
lapin kieli	NOUN	lapin kieli
latinan kieli	NOUN	latinan kieli
latvian kieli	NOUN	latvian kieli
liettuan kieli	NOUN	liettuan kieli
liivin kieli	NOUN	liivin kieli
long drink	NOUN	long drink
lubenter approbatur	NOUN	lubenter approbatur
lukuun ottamatta	ADP	lukuun ottamatta
magna cum laude approbatur	NOUN	magna cum laude approbatur
malaijin kieli	NOUN	malaijin kieli
mansin kieli	NOUN	mansin kieli
marin kieli	NOUN	marin kieli
merkille pantava	ADJ	merkille pantava
Metsälän kesätie	PROPN	Metsälän kesä{WB}tie
mielin kielin	ADV	mielin kielin
mielin määrin	ADV	mielin määrin
milk shake	NOUN	milk shake
minkä takia	ADV	minkä takia
minkä tähden	ADV	minkä tähden
minkä vuoksi	ADV	minkä vuoksi
miten päin	ADV	miten päin
mokšan kieli	NOUN	mokšan kieli
mongolin kieli	NOUN	mongolin kieli
mukaan luettuna	ADV	mukaan luettuna
mukaan lukien	ADP	mukaan lukien
mukkelis makkelis	ADV	mukkelis makkelis
mullin mallin	ADV	mullin mallin
muun muassa	ADV	muun muassa
niin ikään	ADV	niin ikään
niin kuin	ADV	niin kuin
niin kutsuttu	ADJ	niin kutsuttu
niin päin	ADV	niin päin
niin sanottu	ADJ	niin sanottu
niin sanotusti	ADV	niin sanotusti
nipin napin	ADV	nipin napin
nippa nappa	ADV	nippa nappa
niukin naukin	ADV	niukin naukin
noin päin	ADV	noin päin
norjan kieli	NOUN	norjan kieli
nurin päin	ADV	nurin päin
oikein päin	ADV	oikein päin
open house	NOUN	open house
open house -kutsut	NOUN	open house -kutsut
osso buco	NOUN	osso buco
paikka paikoin	ADV	paikka paikoin
par avion	ADV	par avion
perin juurin	ADV	perin juurin
perin pohjin	ADV	perin pohjin
persian kieli	NOUN	persian kieli
Pokin kirkkotie	PROPN	Pokin kirkko{WB}tie
port salut	NOUN	port salut
portugalin kieli	NOUN	portugalin kieli
poste restante	NOUN	poste restante
poste restante -lähetys	NOUN	poste restante -lähetys
prima ballerina	NOUN	prima ballerina
prima vista	NOUN	prima vista
primus motor	NOUN	primus motor
pro gradu	NOUN	pro gradu
puheena oleva	ADJ	puheena oleva
puolan kieli	NOUN	puolan kieli
Pyhän Henrikin tie	PROPN	Pyhän Henrikin {WB}tie
päätä pahkaa	ADV	päätä pahkaa
ranskan kieli	NOUN	ranskan kieli
retoromaanin kieli	NOUN	retoromaanin kieli
ristiin rastiin	ADV	ristiin rastiin
rock and roll	NOUN	rock and roll
romanian kieli	NOUN	romanian kieli
romanin kieli	NOUN	romanin kieli
ruotsin kieli	NOUN	ruotsin kieli
saamen kieli	NOUN	saamen kieli
saksan kieli	NOUN	saksan kieli
saman tien	ADV	saman tien
saman verran	ADV	saman verran
Samperin veturitie	PROPN	Samperin veturi{WB}tie
sanoin kuvaamaton	ADJ	sanoin kuvaamaton
science fiction	NOUN	science fiction
self-made man	NOUN	self-made man
sen sijaan	ADV	sen sijaan
sen takia	ADV	sen takia
sen tähden	ADV	sen tähden
sen verran	ADV	sen verran
sen vuoksi	ADV	sen vuoksi
serbokroatian kieli	NOUN	serbokroatian kieli
sikin sokin	ADV	sikin sokin
sillä lailla	ADV	sillä lailla
sillä tapaa	ADV	sillä tapaa
sillä tavoin	ADV	sillä tavoin
sillä välin	ADV	sillä välin
silmällä pitäen	ADV	silmällä pitäen
slovakin kieli	NOUN	slovakin kieli
sloveenin kieli	NOUN	sloveenin kieli
small talk	NOUN	small talk
soft ice	NOUN	soft ice
stand up -komedia	NOUN	stand up -komedia
stand up -koomikko	NOUN	stand up -koomikko
still drink	NOUN	still drink
suin päin	ADV	suin päin
sumerin kieli	NOUN	sumerin kieli
suomen kieli	NOUN	suomen kieli
suoraa päätä	ADV	suoraa päätä
suurin piirtein	ADV	suurin piirtein
swahilin kieli	NOUN	swahilin kieli
talk show	NOUN	talk show
tanskan kieli	NOUN	tanskan kieli
tataarin kieli	NOUN	tataarin kieli
tavan takaa	ADV	tavan takaa
thain kieli	NOUN	thain kieli
tiibetin kieli	NOUN	tiibetin kieli
tonic water	NOUN	tonic water
tšekin kieli	NOUN	tšekin kieli
tšetšeenin kieli	NOUN	tšetšeenin kieli
turkin kieli	NOUN	turkin kieli
udmurtin kieli	NOUN	udmurtin kieli
ukrainan kieli	NOUN	ukrainan kieli
unkarin kieli	NOUN	unkarin kieli
valkovenäjän kieli	NOUN	valkovenäjän kieli
varta vasten	ADV	varta vasten
vatjan kieli	NOUN	vatjan kieli
venäjän kieli	NOUN	venäjän kieli
vepsän kieli	NOUN	vepsän kieli
vettä läpäisemätön	ADJ	vettä läpäisemätön
viimeksi mainittu	ADJ	viimeksi mainittu
vinksin vonksin	ADV	vinksin vonksin
virkaa toimittava	ADJ	virkaa toimittava
viron kieli	NOUN	viron kieli
vuoron perään	ADV	vuoron perään
vähän väliä	ADV	vähän väliä
väärin päin	ADV	väärin päin
yhtä aikaa	ADV	yhtä aikaa
yhtä kaikki	ADV	yhtä kaikki
yhtä kuin	ADV	yhtä kuin
yhtä lailla	ADV	yhtä lailla
yhtä mittaa	ADV	yhtä mittaa
yhtä päätä	ADV	yhtä päätä
yksin tein	ADV	yksin tein
ylen määrin	ADV	ylen määrin
yllin kyllin	ADV	yllin kyllin
yltä päältä	ADV	yltä päältä
